date,polarity
2024-01-10,0.0
2024-01-11,-0.0070666372776031
2024-01-12,0.8058188736438752
2024-01-15,0.4427015244960784
2024-01-16,-0.0394589900970458
2024-01-17,0.3107538595795631
2024-01-18,0.5083407076696554
2024-01-19,0.2061533890664577
2024-01-23,0.907956451177597
2024-01-24,0.0
2024-01-25,0.031041532754898
2024-01-29,0.5868147537112236
2024-01-30,0.9375014305114746
2024-01-31,0.3925109505653381
2024-02-01,0.0
2024-02-02,0.7643500566482544
2024-02-05,0.0
2024-02-06,0.35811339939634
2024-02-07,0.9377986639738084
2024-02-08,0.0
2024-02-09,0.0
2024-02-12,0.9219549894332886
2024-02-13,0.0
2024-02-14,0.0
2024-02-15,-0.6858159899711609
2024-02-16,0.0
2024-02-19,0.3326357901096344
2024-02-20,0.9223420023918152
2024-02-21,0.0
2024-02-22,0.6346582770347595
2024-02-23,0.519253708422184
2024-02-26,-0.6179812550544739
2024-02-27,0.0
2024-02-28,0.0
2024-02-29,0.0
2024-03-01,0.9353474378585817
2024-03-04,0.0
2024-03-05,0.0
2024-03-06,0.0
2024-03-07,-0.0170059502124786
2024-03-11,0.8553359508514404
2024-03-12,0.913979023694992
2024-03-13,0.0
2024-03-14,0.0
2024-03-15,0.0
2024-03-18,0.5350342194239298
2024-03-19,0.0
2024-03-20,0.893337607383728
2024-03-21,0.0
2024-03-22,0.9412205815315248
2024-03-26,0.0
2024-03-27,0.0
2024-03-28,0.3649587333202362
2024-04-01,0.0
2024-04-02,0.8244940638542175
2024-04-03,0.9264362454414368
2024-04-04,0.0
2024-04-05,0.9376466870307922
2024-04-08,0.8950466513633728
2024-04-09,0.9070134162902832
2024-04-10,0.9333431720733644
2024-04-12,0.0
2024-04-15,0.8039099276065826
2024-04-16,0.0
2024-04-18,0.5583280883729458
2024-04-19,-0.0103839279285498
2024-04-22,0.2437587734311819
2024-04-23,0.0345071665942668
2024-04-24,0.0
2024-04-25,0.0
2024-04-26,0.0
2024-04-29,0.0
2024-04-30,0.0
2024-05-02,0.0
2024-05-03,0.0
2024-05-06,0.0
2024-05-07,0.0
2024-05-08,0.0
2024-05-09,0.0
2024-05-10,0.0
2024-05-13,0.0
2024-05-14,0.0
2024-05-15,0.0
2024-05-16,0.0
2024-05-17,0.0
2024-05-21,0.0
2024-05-22,0.0
2024-05-23,0.0
2024-05-24,0.0
2024-05-27,0.0
2024-05-28,0.0
2024-05-29,0.0
2024-05-30,0.0
2024-05-31,0.0
