Date,Open,High,Low,Close,Volume,polarity_mean,polarity_max
2018-04-23,10592.7998,10638.34961,10514.9502,10584.7002,194200.0,0.0,0.0
2018-04-24,10578.09961,10636.7998,10569.0,10614.34961,219200.0,0.0,0.0
2018-04-25,10612.40039,10612.59961,10536.4502,10570.5498,189200.0,0.0,0.0
2018-04-26,10586.5,10628.40039,10559.65039,10617.7998,335100.0,0.0,0.0
2018-04-27,10651.65039,10719.7998,10647.5498,10692.2998,0.0,0.0,0.0
2018-04-30,10705.75,10759.0,10704.59961,10739.34961,173800.0,0.0,0.0
2018-05-02,10783.84961,10784.65039,10689.7998,10718.0498,229700.0,0.0,0.0
2018-05-03,10720.15039,10720.59961,10647.4502,10679.65039,185200.0,0.0,0.0
2018-05-04,10700.4502,10700.4502,10601.59961,10618.25,186500.0,0.0,0.0
2018-05-07,10653.15039,10725.65039,10635.65039,10715.5,168400.0,0.0,0.0
2018-05-08,10757.90039,10758.5498,10689.40039,10717.7998,269800.0,0.0,0.0
2018-05-09,10693.34961,10766.25,10689.84961,10741.7002,215400.0,0.0,0.0
2018-05-10,10779.65039,10785.5498,10705.0,10716.5498,192100.0,0.0,0.0
2018-05-11,10741.9502,10812.0498,10724.4502,10806.5,203100.0,0.0,0.0
2018-05-14,10815.15039,10834.84961,10774.75,10806.59961,171400.0,0.0,0.0
2018-05-15,10812.59961,10929.2002,10781.40039,10801.84961,254300.0,0.0,0.0
2018-05-16,10751.9502,10790.4502,10699.7002,10741.09961,231100.0,0.0,0.0
2018-05-17,10775.59961,10777.25,10664.5,10682.7002,214100.0,0.0,0.0
2018-05-18,10671.84961,10674.9502,10589.09961,10596.40039,223000.0,0.0,0.0
2018-05-21,10616.7002,10621.7002,10505.7998,10516.7002,0.0,0.0,0.0
2018-05-22,10518.4502,10558.59961,10490.5498,10536.7002,241700.0,0.0,0.0
2018-05-23,10521.09961,10533.5498,10417.7998,10430.34961,290900.0,0.0,0.0
2018-05-24,10464.84961,10535.15039,10419.7998,10513.84961,297600.0,0.0,0.0
2018-05-25,10533.0498,10628.0498,10524.0,10605.15039,260800.0,0.0,0.0
2018-05-28,10648.34961,10709.7998,10640.5498,10688.65039,232600.0,0.0,0.0
2018-05-29,10689.40039,10717.25,10616.09961,10633.2998,225800.0,0.0,0.0
2018-05-30,10579.0,10648.7002,10558.4502,10614.34961,238700.0,0.0,0.0
2018-05-31,10670.09961,10763.7998,10620.40039,10736.15039,610300.0,0.0,0.0
2018-06-01,10738.4502,10764.75,10681.5,10696.2002,220600.0,0.0,0.0
2018-06-04,10765.9502,10770.2998,10618.34961,10628.5,203800.0,0.0,0.0
2018-06-05,10630.7002,10633.15039,10550.90039,10593.15039,167700.0,0.0,0.0
2018-06-06,10603.4502,10698.34961,10587.5,10684.65039,189900.0,0.0,0.0
2018-06-07,10722.59961,10818.0,10722.59961,10768.34961,220900.0,0.0,0.0
2018-06-08,10736.40039,10779.4502,10709.0498,10767.65039,209400.0,0.0,0.0
2018-06-11,10781.84961,10850.5498,10777.0498,10786.9502,211400.0,0.0,0.0
2018-06-12,10816.15039,10856.5498,10789.40039,10842.84961,198300.0,0.0,0.0
2018-06-13,10887.5,10893.25,10842.65039,10856.7002,213400.0,0.0,0.0
2018-06-14,10832.90039,10833.7002,10773.5498,10808.0498,184300.0,0.0,0.0
2018-06-15,10808.65039,10834.0,10755.40039,10817.7002,305400.0,0.0,0.0
2018-06-18,10830.2002,10830.2002,10787.34961,10799.84961,196600.0,0.0,0.0
2018-06-19,10789.4502,10789.4502,10701.2002,10710.4502,224500.0,0.0,0.0
2018-06-20,10734.65039,10781.7998,10724.0498,10772.0498,193500.0,0.0,0.0
2018-06-21,10808.4502,10809.59961,10725.90039,10741.09961,223600.0,0.0,0.0
2018-06-22,10742.7002,10837.0,10710.4502,10821.84961,229800.0,0.0,0.0
2018-06-25,10822.90039,10831.0498,10753.0498,10762.4502,229600.0,0.0,0.0
2018-06-26,10742.7002,10805.25,10732.5498,10769.15039,220000.0,0.0,0.0
2018-06-27,10785.5,10785.5,10652.40039,10671.40039,246000.0,0.0,0.0
2018-06-28,10660.7998,10674.2002,10557.7002,10589.09961,352300.0,0.0,0.0
2018-06-29,10612.84961,10723.0498,10612.34961,10714.2998,242800.0,0.0,0.0
2018-07-02,10732.34961,10736.15039,10604.65039,10657.2998,295400.0,0.0,0.0
2018-07-03,10668.59961,10713.2998,10630.25,10699.90039,202100.0,0.0,0.0
2018-07-04,10715.0,10777.15039,10677.75,10769.90039,173900.0,0.0,0.0
2018-07-05,10786.0498,10786.0498,10726.25,10749.75,220500.0,0.0,0.0
2018-07-06,10744.15039,10816.34961,10735.0498,10772.65039,0.0,0.0,0.0
2018-07-09,10838.2998,10860.34961,10807.15039,10852.90039,183600.0,0.0,0.0
2018-07-10,10902.75,10956.90039,10876.65039,10947.25,197000.0,0.0,0.0
2018-07-11,10956.40039,10976.65039,10923.0,10948.2998,222300.0,0.0,0.0
2018-07-12,11006.9502,11078.2998,10999.65039,11023.2002,248300.0,0.0,0.0
2018-07-13,11056.90039,11071.34961,10999.75,11018.90039,0.0,0.0,0.0
2018-07-16,11018.9502,11019.5,10926.25,10936.84961,210500.0,0.0,0.0
2018-07-17,10939.65039,11018.5,10925.59961,11008.0498,210600.0,0.0,0.0
2018-07-18,11060.2002,11076.2002,10956.2998,10980.4502,225500.0,0.0,0.0
2018-07-19,10999.5,11006.5,10935.4502,10957.09961,215400.0,0.0,0.0
2018-07-20,10963.5,11030.25,10946.2002,11010.2002,187300.0,0.0,0.0
2018-07-23,11019.84961,11093.40039,11010.9502,11084.75,229100.0,0.0,0.0
2018-07-24,11109.0,11143.40039,11092.5,11134.2998,205800.0,0.0,0.0
2018-07-25,11148.40039,11157.15039,11113.25,11132.0,205900.0,0.0,0.0
2018-07-26,11132.9502,11185.84961,11125.7002,11167.2998,365400.0,0.0,0.0
2018-07-27,11232.75,11283.40039,11210.25,11278.34961,314600.0,0.0,0.0
2018-07-30,11296.65039,11328.09961,11261.4502,11319.5498,278800.0,0.0,0.0
2018-07-31,11311.0498,11366.0,11267.75,11356.5,256500.0,0.0,0.0
2018-08-01,11359.7998,11390.5498,11313.5498,11346.2002,269700.0,0.0,0.0
2018-08-02,11328.90039,11328.90039,11234.9502,11244.7002,210000.0,0.0,0.0
2018-08-03,11297.7998,11368.0,11294.5498,11360.7998,218300.0,0.0,0.0
2018-08-06,11401.5,11427.65039,11370.59961,11387.09961,203700.0,0.0,0.0
2018-08-07,11423.15039,11428.9502,11359.7002,11389.4502,226400.0,0.0,0.0
2018-08-08,11412.5,11459.9502,11379.2998,11450.0,210500.0,0.0,0.0
2018-08-09,11493.25,11495.2002,11454.09961,11470.7002,302200.0,0.0,0.0
2018-08-10,11474.9502,11478.75,11419.65039,11429.5,0.0,0.0,0.0
2018-08-13,11369.59961,11406.2998,11340.2998,11355.75,246900.0,0.0,0.0
2018-08-14,11381.7002,11452.4502,11370.7998,11435.09961,232600.0,0.0,0.0
2018-08-16,11397.15039,11449.84961,11366.25,11385.0498,290600.0,0.0,0.0
2018-08-17,11437.15039,11486.4502,11431.7998,11470.75,234700.0,0.0,0.0
2018-08-20,11502.09961,11565.2998,11499.65039,11551.75,232600.0,0.0,0.0
2018-08-21,11576.2002,11581.75,11539.59961,11570.90039,224200.0,0.0,0.0
2018-08-23,11620.7002,11620.7002,11546.7002,11582.75,248500.0,0.0,0.0
2018-08-24,11566.59961,11604.59961,11532.0,11557.09961,218800.0,0.0,0.0
2018-08-27,11605.84961,11700.9502,11595.59961,11691.9502,199500.0,0.0,0.0
2018-08-28,11731.9502,11760.2002,11710.5,11738.5,241900.0,0.0,0.0
2018-08-29,11744.9502,11753.2002,11678.84961,11691.90039,251600.0,0.0,0.0
2018-08-30,11694.75,11698.7998,11639.7002,11676.7998,313800.0,0.0,0.0
2018-08-31,11675.84961,11727.65039,11640.09961,11680.5,346500.0,0.0,0.0
2018-09-03,11751.7998,11751.7998,11567.40039,11582.34961,234400.0,0.0,0.0
2018-09-04,11598.75,11602.5498,11496.84961,11520.2998,254800.0,0.0,0.0
2018-09-05,11514.84961,11542.65039,11393.84961,11476.9502,246100.0,0.0,0.0
2018-09-06,11514.15039,11562.25,11436.0498,11536.90039,247900.0,0.0,0.0
2018-09-07,11558.25,11603.0,11484.40039,11589.09961,295900.0,0.0,0.0
2018-09-10,11570.25,11573.0,11427.2998,11438.09961,286700.0,0.0,0.0
2018-09-11,11476.84961,11479.40039,11274.0,11287.5,0.0,0.0,0.0
2018-09-12,11340.09961,11380.75,11250.2002,11369.90039,268200.0,0.0,0.0
2018-09-14,11443.5,11523.25,11430.5498,11515.2002,276600.0,0.0,0.0
2018-09-17,11464.9502,11464.9502,11366.90039,11377.75,201400.0,0.0,0.0
2018-09-18,11381.5498,11411.4502,11268.9502,11278.90039,240900.0,0.0,0.0
2018-09-19,11326.65039,11332.0498,11210.90039,11234.34961,250600.0,0.0,0.0
2018-09-21,11271.2998,11346.7998,10866.4502,11143.09961,719000.0,0.0,0.0
2018-09-24,11164.40039,11170.15039,10943.59961,10967.40039,0.0,0.0,0.0
2018-09-25,10969.9502,11080.59961,10882.84961,11067.4502,405000.0,0.0,0.0
2018-09-26,11145.5498,11145.5498,10993.0498,11053.7998,340500.0,0.0,0.0
2018-09-27,11079.7998,11089.4502,10953.34961,10977.5498,405700.0,0.0,0.0
2018-09-28,11008.09961,11034.09961,10850.2998,10930.4502,478100.0,0.0,0.0
2018-10-01,10930.90039,11035.65039,10821.5498,11008.2998,387000.0,0.0,0.0
2018-10-03,10982.7002,10989.0498,10843.75,10858.25,386800.0,0.0,0.0
2018-10-04,10754.7002,10754.7002,10547.25,10599.25,425100.0,0.0,0.0
2018-10-05,10514.09961,10540.65039,10261.90039,10316.4502,606400.0,0.0,0.0
2018-10-08,10310.15039,10398.34961,10198.40039,10348.0498,456200.0,0.0,0.0
2018-10-09,10390.2998,10397.59961,10279.34961,10301.0498,430500.0,0.0,0.0
2018-10-10,10331.84961,10482.34961,10318.25,10460.09961,0.0,0.0,0.0
2018-10-11,10169.7998,10335.9502,10138.59961,10234.65039,483500.0,0.0,0.0
2018-10-12,10331.5498,10492.4502,10322.15039,10472.5,343500.0,0.0,0.0
2018-10-15,10524.2002,10526.2998,10410.15039,10512.5,259500.0,0.0,0.0
2018-10-16,10550.15039,10604.90039,10525.2998,10584.75,265200.0,0.0,0.0
2018-10-17,10688.7002,10710.15039,10436.4502,10453.0498,284800.0,0.0,0.0
2018-10-19,10339.7002,10380.09961,10249.59961,10303.5498,357500.0,0.0,0.0
2018-10-22,10405.84961,10408.5498,10224.0,10245.25,297300.0,0.0,0.0
2018-10-23,10152.59961,10222.09961,10102.34961,10146.7998,302600.0,0.0,0.0
2018-10-24,10278.15039,10290.65039,10126.7002,10224.75,351400.0,0.0,0.0
2018-10-25,10135.0498,10166.59961,10079.2998,10124.90039,0.0,0.0,0.0
2018-10-26,10122.34961,10128.84961,10004.5498,10030.0,364300.0,0.0,0.0
2018-10-29,10078.09961,10275.2998,10020.34961,10250.84961,364400.0,0.0,0.0
2018-10-30,10239.40039,10285.09961,10175.34961,10198.40039,289800.0,0.0,0.0
2018-10-31,10209.5498,10396.0,10105.09961,10386.59961,375000.0,0.0,0.0
2018-11-01,10441.7002,10441.90039,10341.90039,10380.4502,348500.0,0.0,0.0
2018-11-02,10462.2998,10606.9502,10457.7002,10553.0,421200.0,0.0,0.0
2018-11-05,10558.75,10558.7998,10477.0,10524.0,301900.0,0.0,0.0
2018-11-06,10552.0,10600.25,10491.4502,10530.0,0.0,0.0,0.0
2018-11-07,10614.4502,10616.4502,10582.2998,10598.40039,31200.0,0.0,0.0
2018-11-09,10614.7002,10619.5498,10544.84961,10585.2002,296600.0,0.0,0.0
2018-11-12,10607.7998,10645.5,10464.0498,10482.2002,259700.0,0.0,0.0
2018-11-13,10451.90039,10596.25,10440.5498,10582.5,254600.0,0.0,0.0
2018-11-14,10634.90039,10651.59961,10532.7002,10576.2998,384500.0,0.0,0.0
2018-11-15,10580.59961,10646.5,10557.5,10616.7002,0.0,0.0,0.0
2018-11-16,10644.0,10695.15039,10631.15039,10682.2002,342800.0,0.0,0.0
2018-11-19,10731.25,10774.7002,10688.7998,10763.40039,272100.0,0.0,0.0
2018-11-20,10740.09961,10740.84961,10640.84961,10656.2002,295200.0,0.0,0.0
2018-11-21,10670.9502,10671.2998,10562.34961,10600.0498,300900.0,0.0,0.0
2018-11-22,10612.65039,10646.25,10512.0,10526.75,239500.0,0.0,0.0
2018-11-26,10568.2998,10637.7998,10489.75,10628.59961,0.0,0.0,0.0
2018-11-27,10621.4502,10695.15039,10596.34961,10685.59961,0.0,0.0,0.0
2018-11-28,10708.75,10757.7998,10699.84961,10728.84961,424500.0,0.0,0.0
2018-11-29,10808.7002,10883.0498,10782.34961,10858.7002,691300.0,0.0,0.0
2018-11-30,10892.09961,10922.4502,10835.09961,10876.75,453900.0,0.0,0.0
2018-12-03,10930.7002,10941.2002,10845.34961,10883.75,409700.0,0.0,0.0
2018-12-04,10877.09961,10890.9502,10833.34961,10869.5,322100.0,0.0,0.0
2018-12-05,10820.4502,10821.0498,10747.9502,10782.90039,312300.0,0.0,0.0
2018-12-06,10718.15039,10722.65039,10588.25,10601.15039,318500.0,0.0,0.0
2018-12-07,10644.7998,10704.5498,10599.34961,10693.7002,325800.0,0.0,0.0
2018-12-10,10508.7002,10558.84961,10474.9502,10488.4502,381300.0,0.0,0.0
2018-12-11,10350.0498,10567.15039,10333.84961,10549.15039,425500.0,0.0,0.0
2018-12-12,10591.0,10752.2002,10560.7998,10737.59961,360500.0,0.0,0.0
2018-12-13,10810.75,10838.59961,10749.5,10791.5498,376200.0,0.0,0.0
2018-12-14,10784.5,10815.75,10752.09961,10805.4502,340100.0,0.0,0.0
2018-12-17,10853.2002,10900.34961,10844.84961,10888.34961,296900.0,0.0,0.0
2018-12-18,10850.90039,10915.40039,10819.09961,10908.7002,286100.0,0.0,0.0
2018-12-19,10930.5498,10985.15039,10928.0,10967.2998,312100.0,0.0,0.0
2018-12-20,10885.2002,10962.5498,10880.0498,10951.7002,318900.0,0.0,0.0
2018-12-21,10944.25,10963.65039,10738.65039,10754.0,377500.0,0.0,0.0
2018-12-24,10780.90039,10782.2998,10649.25,10663.5,223400.0,0.0,0.0
2018-12-26,10635.4502,10747.5,10534.5498,10729.84961,263700.0,0.0,0.0
2018-12-27,10817.90039,10834.2002,10764.4502,10779.7998,456100.0,0.0,0.0
2018-12-28,10820.9502,10893.59961,10817.15039,10859.90039,245500.0,0.0,0.0
2018-12-31,10913.2002,10923.5498,10853.2002,10862.5498,180900.0,0.0,0.0
2019-01-02,10868.84961,10895.34961,10735.0498,10792.5,309700.0,0.0,0.0
2019-01-03,10796.7998,10814.0498,10661.25,10672.25,286200.0,0.0,0.0
2019-01-04,10699.7002,10741.0498,10628.65039,10727.34961,296600.0,0.0,0.0
2019-01-07,10804.84961,10835.9502,10750.15039,10771.7998,269400.0,0.0,0.0
2019-01-08,10786.25,10818.4502,10733.25,10802.15039,277700.0,0.0,0.0
2019-01-09,10862.40039,10870.40039,10749.40039,10855.15039,333000.0,0.0,0.0
2019-01-10,10859.34961,10859.34961,10801.7998,10821.59961,254400.0,0.0,0.0
2019-01-11,10834.75,10850.15039,10739.40039,10794.9502,260800.0,0.0,0.0
2019-01-14,10807.0,10808.0,10692.34961,10737.59961,298800.0,0.0,0.0
2019-01-15,10777.5498,10896.9502,10777.5498,10886.7998,310700.0,0.0,0.0
2019-01-16,10899.65039,10928.15039,10876.90039,10890.2998,276500.0,0.0,0.0
2019-01-17,10920.84961,10930.65039,10844.65039,10905.2002,271700.0,0.0,0.0
2019-01-18,10914.84961,10928.2002,10852.2002,10906.9502,323800.0,0.0,0.0
2019-01-21,10919.34961,10987.4502,10885.75,10961.84961,288800.0,0.0,0.0
2019-01-22,10949.7998,10949.7998,10864.15039,10922.75,300800.0,0.0,0.0
2019-01-23,10931.0498,10944.7998,10811.9502,10831.5,298900.0,0.0,0.0
2019-01-24,10844.0498,10866.59961,10798.65039,10849.7998,361100.0,0.0,0.0
2019-01-25,10859.75,10931.7002,10756.4502,10780.5498,463400.0,0.0,0.0
2019-01-28,10792.4502,10804.4502,10630.9502,10661.5498,419700.0,0.0,0.0
2019-01-29,10653.7002,10690.34961,10583.65039,10652.2002,356900.0,0.0,0.0
2019-01-30,10702.25,10710.2002,10612.84961,10651.7998,410100.0,0.0,0.0
2019-01-31,10690.5498,10838.0498,10678.5498,10830.9502,604800.0,0.0,0.0
2019-02-01,10851.34961,10983.4502,10813.4502,10893.65039,482300.0,0.0,0.0
2019-02-04,10876.75,10927.90039,10814.15039,10912.25,318300.0,0.0,0.0
2019-02-05,10908.65039,10956.7002,10886.7002,10934.34961,268100.0,0.0,0.0
2019-02-06,10965.09961,11072.59961,10962.7002,11062.4502,298500.0,0.0,0.0
2019-02-07,11070.4502,11118.09961,11043.59961,11069.40039,263500.0,0.0,0.0
2019-02-08,11023.5,11041.2002,10925.4502,10943.59961,352800.0,0.0,0.0
2019-02-11,10930.90039,10930.90039,10857.09961,10888.7998,286000.0,0.0,0.0
2019-02-12,10879.7002,10910.90039,10823.7998,10831.40039,292300.0,0.0,0.0
2019-02-14,10786.09961,10792.7002,10718.75,10746.0498,627000.0,0.0,0.0
2019-02-15,10780.25,10785.75,10620.40039,10724.40039,521900.0,0.0,0.0
2019-02-18,10738.65039,10759.90039,10628.40039,10640.9502,345400.0,0.0,0.0
2019-02-19,10636.7002,10722.84961,10585.65039,10604.34961,291500.0,0.0,0.0
2019-02-20,10655.4502,10752.7002,10646.40039,10735.4502,289200.0,0.0,0.0
2019-02-21,10744.09961,10808.84961,10721.5,10789.84961,279600.0,0.0,0.0
2019-02-22,10782.7002,10801.5498,10758.40039,10791.65039,396800.0,0.0,0.0
2019-02-25,10813.25,10887.09961,10788.0498,10880.09961,385900.0,0.0,0.0
2019-02-26,10775.2998,10888.75,10729.2998,10835.2998,415000.0,0.0,0.0
2019-02-27,10881.2002,10939.7002,10751.2002,10806.65039,381100.0,0.0,0.0
2019-02-28,10865.7002,10865.7002,10784.84961,10792.5,644200.0,0.0,0.0
2019-03-01,10842.65039,10877.90039,10823.09961,10863.5,308500.0,0.0,0.0
2019-03-05,10864.84961,10994.90039,10817.0,10987.4502,373200.0,0.0,0.0
2019-03-06,11024.84961,11062.2998,10998.84961,11053.0,372600.0,0.0,0.0
2019-03-07,11077.9502,11089.0498,11027.09961,11058.2002,321200.0,0.0,0.0
2019-03-08,11038.84961,11049.0,11008.9502,11035.40039,326600.0,0.0,0.0
2019-03-11,11068.75,11180.90039,11059.84961,11168.0498,352200.0,0.0,0.0
2019-03-12,11231.34961,11320.40039,11227.0,11301.2002,391300.0,0.0,0.0
2019-03-13,11326.2002,11352.2998,11276.59961,11341.7002,383000.0,0.0,0.0
2019-03-14,11382.5,11383.4502,11313.75,11343.25,294500.0,0.0,0.0
2019-03-15,11376.84961,11487.0,11370.7998,11426.84961,463700.0,0.0,0.0
2019-03-18,11473.84961,11530.15039,11412.5,11462.2002,320300.0,0.0,0.0
2019-03-19,11500.2998,11543.84961,11451.25,11532.40039,326100.0,0.0,0.0
2019-03-20,11553.34961,11556.09961,11503.09961,11521.0498,366300.0,0.0,0.0
2019-03-22,11549.2002,11572.7998,11434.5498,11456.90039,386200.0,0.0,0.0
2019-03-25,11395.65039,11395.65039,11311.59961,11354.25,294500.0,0.0,0.0
2019-03-26,11375.2002,11496.75,11352.4502,11483.25,282600.0,0.0,0.0
2019-03-27,11531.4502,11546.2002,11413.0,11445.0498,350400.0,0.0,0.0
2019-03-28,11463.65039,11588.5,11452.4502,11570.0,527700.0,0.0,0.0
2019-04-01,11665.2002,11738.09961,11644.75,11669.15039,379600.0,0.0,0.0
2019-04-02,11711.5498,11729.34961,11655.84961,11713.2002,386100.0,0.0,0.0
2019-04-03,11735.2998,11761.0,11629.15039,11643.9502,365800.0,0.0,0.0
2019-04-04,11660.2002,11662.5498,11559.2002,11598.0,349000.0,0.0,0.0
2019-04-05,11638.40039,11689.65039,11609.5,11665.9502,266700.0,0.0,0.0
2019-04-08,11704.34961,11710.2998,11549.09961,11604.5,260900.0,0.0,0.0
2019-04-09,11612.0498,11683.90039,11569.7002,11671.9502,300500.0,0.0,0.0
2019-04-10,11646.84961,11680.0498,11571.75,11584.2998,359900.0,0.0,0.0
2019-04-11,11592.5498,11606.7002,11550.5498,11596.7002,279800.0,0.0,0.0
2019-04-12,11612.84961,11657.34961,11578.7998,11643.4502,246000.0,0.0,0.0
2019-04-15,11667.0,11704.59961,11648.25,11690.34961,290000.0,0.0,0.0
2019-04-16,11736.2002,11810.9502,11731.5498,11787.15039,354300.0,0.0,0.0
2019-04-18,11856.15039,11856.15039,11738.5,11752.7998,339700.0,0.0,0.0
2019-04-22,11727.0498,11727.0498,11583.9502,11594.4502,260400.0,0.0,0.0
2019-04-23,11612.9502,11645.9502,11564.7998,11575.9502,272500.0,0.0,0.0
2019-04-24,11601.5,11740.84961,11578.84961,11726.15039,335200.0,0.0,0.0
2019-04-25,11735.7002,11796.75,11624.2998,11641.7998,604400.0,0.0,0.0
2019-04-26,11683.75,11762.90039,11661.75,11754.65039,333500.0,0.0,0.0
2019-04-30,11748.75,11756.25,11655.90039,11748.15039,532600.0,0.0,0.0
2019-05-02,11725.5498,11789.2998,11699.5498,11724.75,380300.0,0.0,0.0
2019-05-03,11722.59961,11770.90039,11699.34961,11712.25,305500.0,0.0,0.0
2019-05-06,11605.7998,11632.5498,11571.34961,11598.25,299000.0,0.0,0.0
2019-05-07,11651.5,11657.0498,11484.4502,11497.90039,337500.0,0.0,0.0
2019-05-08,11478.7002,11479.09961,11346.9502,11359.4502,372800.0,0.0,0.0
2019-05-09,11322.40039,11357.59961,11255.0498,11301.7998,373000.0,0.0,0.0
2019-05-10,11314.15039,11345.7998,11251.0498,11278.90039,387300.0,0.0,0.0
2019-05-13,11258.7002,11300.2002,11125.59961,11148.2002,357600.0,0.0,0.0
2019-05-14,11151.65039,11294.75,11108.2998,11222.0498,398100.0,0.0,0.0
2019-05-15,11271.7002,11286.7998,11136.9502,11157.0,414200.0,0.0,0.0
2019-05-16,11180.34961,11281.5498,11143.34961,11257.09961,350700.0,0.0,0.0
2019-05-17,11261.90039,11426.15039,11259.84961,11407.15039,412100.0,0.0,0.0
2019-05-20,11651.90039,11845.2002,11591.7002,11828.25,452100.0,0.0,0.0
2019-05-21,11863.65039,11883.5498,11682.7998,11709.09961,381000.0,0.0,0.0
2019-05-22,11727.9502,11784.7998,11682.40039,11737.90039,355900.0,0.0,0.0
2019-05-23,11901.2998,12041.15039,11614.5,11657.0498,569000.0,0.0,0.0
2019-05-24,11748.0,11859.0,11658.09961,11844.09961,374600.0,0.0,0.0
2019-05-27,11855.5,11957.15039,11812.40039,11924.75,348400.0,0.0,0.0
2019-05-28,11958.34961,11958.5498,11864.90039,11928.75,598300.0,0.0,0.0
2019-05-29,11905.7998,11931.90039,11836.7998,11861.09961,318100.0,0.0,0.0
2019-05-30,11865.2998,11968.5498,11859.40039,11945.90039,421200.0,0.0,0.0
2019-05-31,11999.7998,12039.25,11829.4502,11922.7998,438900.0,0.0,0.0
2019-06-03,11953.75,12103.0498,11920.09961,12088.5498,315300.0,0.0,0.0
2019-06-04,12052.65039,12095.2002,12005.84961,12021.65039,289200.0,0.0,0.0
2019-06-06,12039.7998,12039.7998,11830.25,11843.75,415200.0,0.0,0.0
2019-06-07,11865.2002,11897.5,11769.5,11870.65039,302500.0,0.0,0.0
2019-06-10,11934.90039,11975.0498,11871.75,11922.7002,303300.0,0.0,0.0
2019-06-11,11959.84961,12000.34961,11904.34961,11965.59961,332200.0,0.0,0.0
2019-06-12,11962.4502,11962.4502,11866.34961,11906.2002,283700.0,0.0,0.0
2019-06-13,11873.90039,11931.34961,11817.0498,11914.0498,447900.0,0.0,0.0
2019-06-14,11910.09961,11911.84961,11797.7002,11823.2998,390300.0,0.0,0.0
2019-06-17,11844.0,11844.0498,11657.75,11672.15039,295500.0,0.0,0.0
2019-06-18,11677.0498,11727.2002,11641.15039,11691.5,365500.0,0.0,0.0
2019-06-19,11744.4502,11802.5,11625.09961,11691.4502,446900.0,0.0,0.0
2019-06-20,11653.65039,11843.5,11635.0498,11831.75,442000.0,0.0,0.0
2019-06-21,11827.59961,11827.9502,11705.09961,11724.09961,468400.0,0.0,0.0
2019-06-24,11725.7998,11754.0,11670.2002,11699.65039,277600.0,0.0,0.0
2019-06-25,11681.0,11814.40039,11651.0,11796.4502,300500.0,0.0,0.0
2019-06-26,11768.15039,11871.84961,11757.5498,11847.5498,327900.0,0.0,0.0
2019-06-27,11860.84961,11911.15039,11821.0498,11841.5498,480200.0,0.0,0.0
2019-06-28,11861.15039,11871.7002,11775.5,11788.84961,303900.0,0.0,0.0
2019-07-01,11839.90039,11884.65039,11830.7998,11865.59961,278400.0,0.0,0.0
2019-07-02,11890.2998,11917.4502,11814.7002,11910.2998,363200.0,0.0,0.0
2019-07-03,11932.15039,11945.2002,11887.0498,11916.75,340500.0,0.0,0.0
2019-07-04,11928.7998,11969.25,11923.65039,11946.75,333600.0,0.0,0.0
2019-07-05,11964.75,11981.75,11797.90039,11811.15039,530700.0,0.0,0.0
2019-07-08,11770.40039,11771.90039,11523.2998,11558.59961,464000.0,0.0,0.0
2019-07-09,11531.59961,11582.5498,11461.0,11555.90039,442500.0,0.0,0.0
2019-07-10,11536.15039,11593.7002,11475.65039,11498.90039,337600.0,0.0,0.0
2019-07-11,11561.4502,11599.0,11519.5,11582.90039,317300.0,0.0,0.0
2019-07-12,11601.15039,11639.5498,11538.59961,11552.5,359400.0,0.0,0.0
2019-07-15,11614.75,11618.40039,11532.2998,11588.34961,368800.0,0.0,0.0
2019-07-16,11596.65039,11670.0498,11573.9502,11662.59961,480200.0,0.0,0.0
2019-07-17,11670.75,11706.65039,11651.15039,11687.5,464800.0,0.0,0.0
2019-07-18,11675.59961,11677.15039,11582.40039,11596.90039,498300.0,0.0,0.0
2019-07-19,11627.9502,11640.34961,11399.2998,11419.25,446000.0,0.0,0.0
2019-07-22,11392.84961,11398.15039,11301.25,11346.2002,516000.0,0.0,0.0
2019-07-23,11372.25,11398.15039,11302.7998,11331.0498,458900.0,0.0,0.0
2019-07-24,11322.4502,11359.75,11229.7998,11271.2998,413200.0,0.0,0.0
2019-07-25,11290.40039,11361.40039,11239.34961,11252.15039,553700.0,0.0,0.0
2019-07-26,11247.4502,11307.59961,11210.0498,11284.2998,522700.0,0.0,0.0
2019-07-29,11307.5,11310.9502,11152.40039,11189.2002,482900.0,0.0,0.0
2019-07-30,11213.7002,11267.4502,11072.65039,11085.40039,479100.0,0.0,0.0
2019-07-31,11034.0498,11145.2998,10999.40039,11118.0,536700.0,0.0,0.0
2019-08-01,11060.2002,11076.75,10881.0,10980.0,499900.0,0.0,0.0
2019-08-02,10930.2998,11080.15039,10848.9502,10997.34961,547400.0,0.0,0.0
2019-08-05,10895.7998,10895.7998,10782.59961,10862.59961,506600.0,0.0,0.0
2019-08-06,10815.40039,11018.5498,10813.7998,10948.25,517900.0,0.0,0.0
2019-08-07,10958.09961,10975.65039,10835.90039,10855.5,548500.0,0.0,0.0
2019-08-08,10899.2002,11058.0498,10842.9502,11032.4502,482500.0,0.0,0.0
2019-08-09,11087.90039,11181.4502,11062.7998,11109.65039,538100.0,0.0,0.0
2019-08-13,11139.40039,11145.90039,10901.59961,10925.84961,624600.0,0.0,0.0
2019-08-14,11003.25,11078.15039,10935.59961,11029.40039,511500.0,0.0,0.0
2019-08-16,11043.65039,11068.65039,10924.2998,11047.7998,470900.0,0.0,0.0
